user_id,signup_date,city,device,is_test_user,created_at
U044572,19-02-2024,Bangalore ,iOS,true,2024-01-27 03:17:00
U030633,2024/01/29,delhi,,,2024-04-27 20:39:00
U035964,,Delhi,,true,2024-03-14 08:58:00
U025239,2024-02-20,,iOS,false,2024-02-17 07:16:00
U041529,,mumbai,android,true,2024-04-11 08:02:00
U027394,2024/02/06,Delhi,android,,2024-03-24 18:31:00
U044861,2024-01-10,Mumbai,iOS,true,2024-04-28 07:24:00
U037183,,Bangalore ,,false,2024-03-29 19:52:00
U023734,05-01-2024,Bangalore ,android,false,2024-01-28 23:14:00
U012960,2024-02-30,delhi,android,,2024-01-01 13:21:00
U012362,20-02-2024,Mumbai,,false,2024-02-28 18:53:00
U031884,,Bangalore ,Android,true,2024-05-15 17:32:00
U038291,04-02-2024,,android,true,2024-01-23 15:35:00
U026065,18-02-2024,Bangalore ,iOS,false,2024-04-19 04:07:00
U031338,,mumbai,Android,,2024-02-14 18:32:00
U013730,,Delhi,,,2024-03-11 12:39:00
U003875,,Delhi,iOS,false,2024-01-13 13:55:00
U014287,2024/01/21,mumbai,android,false,2024-02-19 18:54:00
U013586,2024/03/04,,Android,,2024-04-21 09:46:00
U015986,2024-03-05,,iOS,,2024-02-18 18:05:00
U027008,2024/01/07,Bangalore ,Android,false,2024-02-16 07:49:00
U006919,,Mumbai,android,true,2024-04-27 06:21:00
U011564,14-03-2024,Chennai,iOS,,2024-04-06 15:11:00
U034698,2024/03/06,Bangalore ,iOS,false,2024-03-11 17:01:00
U035321,2024-02-21,,iOS,false,2024-04-25 21:58:00
U003212,2024/02/25,,iOS,,2024-01-20 01:27:00
U020380,,Delhi,Android,true,2024-05-05 19:01:00
U027131,,Chennai,android,true,2024-05-16 08:23:00
U020789,08-03-2024,,iOS,,2024-03-25 22:44:00
U010342,,Bangalore ,,,2024-01-07 15:12:00
U021008,13-02-2024,DELHI,android,,2024-02-01 08:51:00
U045242,,delhi,iOS,false,2024-01-05 01:23:00
U029204,10-01-2024,Delhi,iOS,true,2024-01-30 22:05:00
U034777,2024-01-17,Bangalore ,Android,false,2024-02-16 01:37:00
U042837,,delhi,,,2024-03-10 08:32:00
U038280,,Chennai,android,true,2024-04-02 04:04:00
U019020,2024/03/23,Bangalore ,android,true,2024-04-26 19:28:00
U000295,17-01-2024,Chennai,android,,2024-04-04 08:27:00
U017588,,Chennai,android,,2024-05-04 02:05:00
U037674,2024-02-30,Delhi,android,false,2024-03-31 09:56:00
U042673,,mumbai,android,true,2024-04-25 23:21:00
U047672,2024/01/10,Delhi,android,true,2024-01-08 03:50:00
U020952,2024-03-09,,iOS,true,2024-04-23 14:51:00
U037376,,Mumbai,android,true,2024-04-13 04:21:00
U027307,2024-01-15,Mumbai,iOS,,2024-01-29 04:10:00
U030163,2024/02/02,Chennai,iOS,,2024-04-08 07:24:00
U011027,2024/02/08,,iOS,true,2024-01-03 16:35:00
U010972,,delhi,android,false,2024-01-13 03:54:00
U021792,2024-01-27,Delhi,,false,2024-02-29 03:33:00
U001452,27-01-2024,,android,false,2024-04-13 00:44:00
U016807,25-03-2024,mumbai,,false,2024-01-10 02:20:00
U033958,2024/01/27,Chennai,android,true,2024-02-16 10:32:00
U020216,24-01-2024,Mumbai,Android,,2024-04-08 17:04:00
U008253,03-03-2024,Mumbai,android,,2024-03-01 04:30:00
U023370,,Chennai,iOS,false,2024-01-22 03:10:00
U006382,13-03-2024,,Android,false,2024-05-06 03:09:00
U031113,2024-03-04,DELHI,,,2024-03-31 03:07:00
U001349,2024/01/23,Delhi,,false,2024-05-15 10:02:00
U019702,27-02-2024,Mumbai,,,2024-01-21 11:02:00
U028220,2024/03/04,delhi,iOS,,2024-05-17 10:15:00
U001356,2024-02-30,delhi,iOS,true,2024-01-20 05:53:00
U032138,23-01-2024,Bangalore ,android,,2024-04-27 09:31:00
U006785,2024-03-20,Bangalore ,,true,2024-01-11 08:03:00
U023085,,mumbai,Android,true,2024-05-14 22:58:00
U002515,2024/01/02,mumbai,android,true,2024-01-09 07:48:00
U018956,2024-03-01,Bangalore ,iOS,true,2024-03-08 15:30:00
U010584,2024/03/25,Chennai,iOS,true,2024-03-23 17:22:00
U016343,,DELHI,android,,2024-03-17 13:17:00
U038062,2024-03-31,Bangalore ,iOS,false,2024-03-03 23:33:00
U018957,11-01-2024,Chennai,,false,2024-02-10 02:14:00
U037601,,Bangalore ,android,false,2024-05-08 00:45:00
U041597,2024/03/15,delhi,iOS,,2024-04-28 21:40:00
U012614,20-03-2024,,android,,2024-03-21 17:21:00
U004096,2024-02-25,DELHI,Android,true,2024-01-02 07:07:00
U000970,2024-01-31,delhi,android,false,2024-04-24 20:36:00
U026971,28-03-2024,mumbai,Android,true,2024-02-13 17:43:00
U049996,12-03-2024,delhi,Android,,2024-04-22 06:48:00
U017499,25-02-2024,Chennai,android,,2024-02-11 08:45:00
U032508,2024/03/30,Mumbai,android,false,2024-03-02 20:16:00
U039062,,,iOS,,2024-03-16 19:33:00
U032588,2024/01/10,Chennai,android,false,2024-05-16 14:00:00
U037712,2024/02/23,Bangalore ,android,,2024-03-07 18:20:00
U047481,2024-03-09,Delhi,,,2024-04-20 07:51:00
U009969,,Chennai,,,2024-04-01 05:23:00
U001020,2024/03/30,delhi,iOS,false,2024-01-04 01:43:00
U007620,25-03-2024,,,true,2024-01-09 11:36:00
U006312,2024-01-22,Delhi,iOS,true,2024-04-23 23:26:00
U033473,2024/03/20,Delhi,Android,,2024-05-14 07:50:00
U028199,27-03-2024,Delhi,iOS,false,2024-03-29 11:38:00
U010899,2024-03-23,Delhi,Android,true,2024-02-12 09:23:00
U034974,2024-01-09,DELHI,iOS,,2024-02-16 16:22:00
U038345,2024-03-28,,iOS,false,2024-01-02 20:15:00
U008390,01-01-2024,DELHI,Android,true,2024-02-17 02:12:00
U030363,19-01-2024,,android,,2024-03-16 10:53:00
U037397,,,Android,false,2024-01-20 03:24:00
U005727,,Delhi,android,true,2024-03-07 11:33:00
U040966,2024-03-07,delhi,android,false,2024-02-19 13:24:00
U048237,2024/01/12,Delhi,,false,2024-04-06 00:47:00
U005405,04-02-2024,delhi,,false,2024-03-18 08:20:00
U001284,2024/02/09,,Android,false,2024-01-06 03:53:00
U015598,02-02-2024,DELHI,android,false,2024-01-29 20:12:00
U033868,2024/03/03,DELHI,Android,false,2024-03-31 17:51:00
U047909,2024-03-17,delhi,iOS,false,2024-01-28 23:45:00
U019833,2024/03/04,Bangalore ,,false,2024-05-14 14:32:00
U035751,2024-03-01,,iOS,,2024-03-17 10:07:00
U003800,20-01-2024,Delhi,iOS,false,2024-04-13 07:18:00
U034531,05-03-2024,DELHI,,true,2024-02-12 02:49:00
U031363,2024-01-11,,android,false,2024-04-14 15:03:00
U005096,2024-02-17,,,false,2024-05-13 17:41:00
U038625,2024-03-17,mumbai,iOS,,2024-02-19 21:04:00
U042515,,Bangalore ,android,true,2024-05-15 01:23:00
U030021,14-03-2024,Bangalore ,Android,true,2024-01-06 00:41:00
U006053,2024-01-31,mumbai,iOS,,2024-03-27 13:13:00
U049193,04-01-2024,Bangalore ,Android,true,2024-03-18 16:15:00
U039132,2024-02-08,DELHI,android,true,2024-01-25 09:53:00
U017361,,Bangalore ,,false,2024-01-13 14:00:00
U021419,,Chennai,Android,,2024-01-09 08:33:00
U018529,2024/01/21,Mumbai,Android,,2024-04-17 00:12:00
U025299,,,,,2024-05-03 05:31:00
U017062,,,iOS,false,2024-05-11 12:50:00
U042479,,delhi,,true,2024-01-24 22:20:00
U041117,22-03-2024,,Android,false,2024-04-26 09:39:00
U005277,13-03-2024,DELHI,,true,2024-04-21 08:11:00
U048040,,Mumbai,Android,true,2024-03-29 12:25:00
U031780,2024-02-16,,android,true,2024-05-13 19:19:00
U041436,2024/01/08,Mumbai,android,false,2024-05-05 03:41:00
U035366,2024-02-30,Mumbai,android,true,2024-03-26 23:55:00
U021775,04-01-2024,Bangalore ,iOS,,2024-02-03 18:08:00
U036690,14-02-2024,Bangalore ,Android,,2024-05-14 07:49:00
U048274,2024-02-30,mumbai,Android,,2024-02-27 00:37:00
U013505,,mumbai,iOS,,2024-04-17 23:06:00
U040410,2024/02/22,mumbai,,,2024-02-13 21:42:00
U026909,16-01-2024,Bangalore ,iOS,,2024-05-10 04:25:00
U024175,2024-03-05,Chennai,iOS,false,2024-01-01 05:13:00
U021779,,,,,2024-05-13 10:58:00
U036552,2024/01/04,Bangalore ,Android,true,2024-04-07 17:15:00
U013420,2024/02/23,Mumbai,iOS,false,2024-03-24 05:05:00
U042586,2024/01/06,delhi,Android,,2024-05-09 04:52:00
U041537,,Chennai,iOS,false,2024-03-25 17:20:00
U004334,02-01-2024,delhi,Android,true,2024-04-17 01:44:00
U044082,,Bangalore ,iOS,false,2024-02-02 06:07:00
U012194,,Mumbai,iOS,true,2024-02-08 22:19:00
U023236,,DELHI,iOS,true,2024-04-27 14:48:00
U030517,,Bangalore ,iOS,,2024-03-20 15:52:00
U018950,2024/01/29,Chennai,iOS,false,2024-01-29 13:23:00
U001435,07-02-2024,Bangalore ,,false,2024-05-12 11:37:00
U042548,2024-03-27,Mumbai,iOS,false,2024-01-01 08:20:00
U009092,2024-01-23,mumbai,android,true,2024-04-30 06:41:00
U010606,,Bangalore ,,true,2024-05-13 14:15:00
U039892,2024-02-30,delhi,,true,2024-03-23 07:51:00
U017017,2024/01/31,Chennai,android,true,2024-03-17 10:26:00
U044016,2024/03/10,Chennai,android,true,2024-02-26 02:21:00
U035060,,Bangalore ,android,,2024-05-09 00:10:00
U013814,2024/02/09,Mumbai,android,true,2024-02-11 00:21:00
U000508,01-03-2024,Bangalore ,iOS,,2024-05-14 01:36:00
U047404,,,iOS,,2024-03-10 14:05:00
U004281,,Bangalore ,Android,true,2024-05-16 12:55:00
U036004,2024/01/13,Bangalore ,,true,2024-04-05 10:33:00
U024429,2024/02/05,,iOS,false,2024-04-26 14:12:00
U037909,15-03-2024,DELHI,android,,2024-03-04 00:33:00
U034531,2024/02/09,Mumbai,android,true,2024-04-03 11:12:00
U032296,,Delhi,android,false,2024-03-07 06:32:00
U024542,21-03-2024,Chennai,,false,2024-02-10 09:21:00
U039647,2024-01-26,mumbai,,false,2024-02-16 14:07:00
U004653,04-02-2024,Delhi,,,2024-05-04 03:09:00
U011080,2024/01/06,Bangalore ,iOS,false,2024-02-04 05:04:00
U034590,2024-03-11,Chennai,Android,false,2024-01-09 07:29:00
U015311,2024/02/16,Delhi,Android,false,2024-05-13 00:31:00
U029078,,DELHI,iOS,,2024-02-26 20:16:00
U023664,2024/01/17,mumbai,iOS,,2024-02-06 16:06:00
U026547,2024/03/09,,Android,true,2024-04-04 02:47:00
U021276,2024/03/19,DELHI,,true,2024-02-11 18:34:00
U037297,31-01-2024,DELHI,,false,2024-03-28 08:06:00
U016540,31-01-2024,mumbai,android,,2024-02-20 13:54:00
U035143,,Mumbai,android,true,2024-04-05 12:14:00
U013546,2024/02/15,Chennai,android,,2024-02-21 03:02:00
U012571,25-03-2024,Mumbai,Android,true,2024-03-06 00:01:00
U006033,2024-02-30,mumbai,,true,2024-03-17 19:37:00
U009630,2024-02-30,,Android,true,2024-02-27 08:10:00
U005978,2024/01/25,Bangalore ,iOS,,2024-02-25 20:24:00
U026794,04-03-2024,Bangalore ,iOS,false,2024-04-30 11:14:00
U038110,2024-02-27,Bangalore ,android,,2024-01-12 04:09:00
U009258,2024/01/28,Mumbai,,false,2024-04-04 16:26:00
U010820,20-02-2024,Bangalore ,iOS,false,2024-05-01 02:25:00
U024210,2024-03-28,delhi,iOS,,2024-02-21 02:38:00
U036230,02-02-2024,delhi,iOS,,2024-01-16 20:07:00
U048831,2024/01/06,Bangalore ,android,false,2024-03-15 01:08:00
U026232,06-01-2024,Chennai,iOS,false,2024-05-13 18:26:00
U014150,2024-02-30,Mumbai,,false,2024-02-05 12:40:00
U005027,2024-02-27,Mumbai,,true,2024-01-17 07:38:00
U009706,2024-03-28,delhi,Android,false,2024-03-31 19:24:00
U011375,13-01-2024,DELHI,android,true,2024-03-14 12:47:00
U008973,,DELHI,,true,2024-04-16 19:47:00
U000708,,Bangalore ,,true,2024-04-24 04:52:00
U026707,2024/01/26,,Android,,2024-04-29 18:48:00
U013716,16-02-2024,delhi,iOS,false,2024-01-28 01:18:00
U048715,2024/03/19,delhi,,false,2024-01-10 23:54:00
U027668,2024/01/26,DELHI,android,true,2024-02-06 02:55:00
U034871,,Delhi,android,true,2024-01-03 19:29:00
U006314,13-01-2024,Delhi,,true,2024-05-13 17:32:00
U043424,2024-02-02,,iOS,false,2024-02-20 06:36:00
U024544,05-01-2024,delhi,android,false,2024-05-17 22:27:00
U043636,2024/03/04,Mumbai,Android,false,2024-01-03 09:02:00
U028704,10-03-2024,DELHI,,false,2024-02-27 19:06:00
U023470,2024-02-30,Delhi,,,2024-04-03 10:03:00
U022024,,delhi,iOS,false,2024-01-08 17:17:00
U009219,2024-02-30,delhi,android,true,2024-03-02 18:37:00
U002569,,,android,false,2024-02-12 10:54:00
U047054,,Delhi,iOS,false,2024-04-12 22:34:00
U023887,2024/03/31,Delhi,iOS,false,2024-05-12 13:12:00
U041106,2024/01/18,,Android,true,2024-01-24 12:29:00
U020036,2024-01-11,DELHI,android,false,2024-03-31 16:46:00
U003705,,delhi,,,2024-01-12 05:19:00
U031473,2024/02/09,Chennai,Android,false,2024-01-30 07:51:00
U002681,2024/03/15,Chennai,Android,,2024-01-04 16:41:00
U007460,10-01-2024,Bangalore ,Android,true,2024-03-28 03:31:00
U028142,2024/03/31,mumbai,android,,2024-02-20 11:23:00
U015192,03-03-2024,mumbai,android,false,2024-04-12 11:37:00
U049696,,DELHI,Android,,2024-04-30 07:24:00
U005923,19-03-2024,Bangalore ,iOS,,2024-05-13 14:33:00
U038223,20-03-2024,Mumbai,android,false,2024-02-15 10:01:00
U030316,2024-01-01,mumbai,android,true,2024-02-08 21:29:00
U039538,,Bangalore ,android,,2024-03-13 02:30:00
U011285,2024/01/01,,Android,,2024-01-21 03:26:00
U026129,25-01-2024,,Android,,2024-02-09 19:06:00
U022526,2024/01/02,,android,,2024-01-28 00:13:00
U022137,2024-03-20,Mumbai,Android,,2024-05-08 10:14:00
U043009,16-02-2024,Bangalore ,android,,2024-01-13 22:06:00
U049502,,Delhi,,false,2024-02-27 04:46:00
U015270,07-02-2024,mumbai,,,2024-04-01 17:43:00
U031052,27-03-2024,Delhi,,false,2024-03-22 06:27:00
U030482,2024-01-15,Chennai,,false,2024-02-17 01:26:00
U037005,19-01-2024,DELHI,android,false,2024-05-05 16:37:00
U047380,2024-01-03,Delhi,Android,false,2024-01-18 16:10:00
U010390,28-03-2024,,Android,false,2024-02-25 06:23:00
U010552,2024-03-18,DELHI,iOS,true,2024-01-06 09:49:00
U033022,,Bangalore ,android,true,2024-05-12 11:53:00
U007853,,Chennai,iOS,false,2024-03-03 19:22:00
U008691,09-03-2024,,,false,2024-03-29 01:31:00
U003754,10-01-2024,delhi,,true,2024-04-22 19:29:00
U000134,2024/02/02,Mumbai,,,2024-03-05 06:19:00
U022526,2024/01/30,Chennai,,false,2024-03-09 15:47:00
U029691,2024/01/28,Delhi,Android,true,2024-05-11 13:15:00
U014563,2024/03/22,DELHI,,,2024-02-05 15:28:00
U011574,2024-02-30,Mumbai,android,false,2024-04-20 15:12:00
U035348,06-03-2024,Bangalore ,iOS,false,2024-01-06 23:31:00
U035150,2024-03-11,delhi,android,,2024-04-26 23:08:00
U022702,,mumbai,Android,,2024-02-15 10:41:00
U034370,2024/03/24,,,true,2024-05-09 18:24:00
U046196,2024-03-28,Mumbai,iOS,,2024-03-04 10:45:00
U039392,03-03-2024,Mumbai,,true,2024-01-10 21:09:00
U031253,,Delhi,Android,,2024-02-23 14:52:00
U033060,2024/01/29,mumbai,iOS,true,2024-05-12 00:52:00
U046684,,Chennai,,,2024-04-03 11:07:00
U021257,07-03-2024,Chennai,,true,2024-03-13 04:37:00
U027229,,mumbai,Android,true,2024-03-09 03:38:00
U032382,23-01-2024,mumbai,,false,2024-05-16 13:35:00
U045421,26-01-2024,,iOS,,2024-03-04 00:18:00
U041332,2024/01/17,Delhi,android,,2024-01-30 08:40:00
U003571,19-03-2024,Chennai,Android,false,2024-04-08 18:22:00
U008297,2024/03/02,DELHI,Android,false,2024-02-03 10:06:00
U015381,2024/01/04,delhi,Android,false,2024-02-10 04:33:00
U037448,13-02-2024,Delhi,android,,2024-04-24 10:07:00
U028461,2024-02-03,delhi,,false,2024-04-09 04:10:00
U014431,22-01-2024,Bangalore ,android,true,2024-01-03 01:14:00
U006218,2024-02-30,,android,false,2024-01-28 18:13:00
U034434,2024/01/13,mumbai,Android,,2024-03-18 23:53:00
U034987,2024/03/09,Chennai,,true,2024-03-25 02:22:00
U047134,2024/03/28,Delhi,iOS,false,2024-04-01 07:01:00
U025024,31-01-2024,Delhi,android,,2024-01-22 04:39:00
U024690,2024/03/01,DELHI,android,true,2024-03-24 21:25:00
U004023,2024-02-30,Mumbai,android,true,2024-01-26 18:04:00
U001994,2024/03/14,Bangalore ,,true,2024-01-28 02:44:00
U021602,2024-03-04,Delhi,android,false,2024-01-18 01:49:00
U016117,26-01-2024,,android,true,2024-03-24 21:32:00
U012519,,mumbai,iOS,false,2024-05-01 18:28:00
U004567,2024/01/20,Mumbai,android,,2024-01-08 14:12:00
U048096,22-02-2024,delhi,iOS,true,2024-03-25 05:09:00
U041798,14-02-2024,Delhi,Android,false,2024-03-24 22:38:00
U028760,01-02-2024,delhi,iOS,true,2024-03-28 20:36:00
U047540,,Chennai,,false,2024-04-23 20:37:00
U049979,2024-01-25,mumbai,android,false,2024-02-19 17:36:00
U033615,2024/02/03,delhi,Android,true,2024-01-09 09:14:00
U013476,2024-02-29,mumbai,iOS,false,2024-04-14 21:20:00
U002012,,Chennai,iOS,false,2024-03-20 23:16:00
U037814,02-02-2024,Delhi,iOS,true,2024-02-06 22:31:00
U023526,25-03-2024,delhi,iOS,true,2024-02-07 10:48:00
U032576,,,,false,2024-04-05 09:35:00
U045804,2024/02/16,Bangalore ,iOS,false,2024-01-12 04:02:00
U009075,2024/03/30,Mumbai,iOS,true,2024-03-15 18:12:00
U029267,14-01-2024,Delhi,android,false,2024-02-12 18:16:00
U031740,,delhi,Android,,2024-02-16 23:28:00
U024587,2024/02/05,DELHI,android,true,2024-01-05 12:48:00
U004563,15-03-2024,delhi,android,true,2024-04-22 13:00:00
U017399,2024-02-30,,android,false,2024-04-02 21:34:00
U016666,24-02-2024,Chennai,,,2024-02-20 10:46:00
U033507,01-03-2024,Bangalore ,Android,,2024-05-16 12:58:00
U042887,23-02-2024,Mumbai,iOS,,2024-02-08 16:15:00
U016491,17-02-2024,Mumbai,,false,2024-03-25 21:31:00
U034684,2024-03-04,mumbai,iOS,false,2024-05-10 01:57:00
U014411,2024-02-07,DELHI,android,false,2024-04-07 10:56:00
U047260,2024-03-04,Bangalore ,,true,2024-05-13 20:52:00
U040679,18-03-2024,delhi,android,true,2024-01-20 11:49:00
U027505,,Delhi,android,true,2024-04-05 02:15:00
U022742,2024-01-28,Bangalore ,android,false,2024-03-20 13:17:00
U015726,2024/01/07,,android,false,2024-02-20 10:58:00
U016164,,delhi,Android,true,2024-04-30 07:25:00
U048510,2024/02/06,Mumbai,,,2024-01-26 18:08:00
U020209,,Delhi,,false,2024-01-02 18:33:00
U025730,03-03-2024,,iOS,,2024-04-24 03:59:00
U049406,13-01-2024,mumbai,android,,2024-03-03 23:19:00
U032884,2024-02-30,Chennai,,true,2024-02-11 07:58:00
U027130,2024/03/05,mumbai,Android,,2024-02-22 07:10:00
U020663,01-01-2024,mumbai,,false,2024-05-03 07:59:00
U009380,,Chennai,android,false,2024-04-20 09:27:00
U018089,05-02-2024,Mumbai,android,,2024-03-20 13:31:00
U037823,2024/02/16,delhi,iOS,true,2024-01-16 18:36:00
U031271,2024-02-19,Bangalore ,Android,,2024-05-04 14:22:00
U038000,,,iOS,,2024-04-19 12:47:00
U010178,,,,true,2024-04-15 21:05:00
U027461,11-01-2024,Mumbai,,,2024-03-05 05:18:00
U046384,2024-02-22,DELHI,iOS,false,2024-02-10 23:09:00
U021906,2024-01-12,Mumbai,iOS,,2024-04-11 08:42:00
U034913,,Mumbai,Android,true,2024-04-10 11:29:00
U006072,26-02-2024,DELHI,Android,true,2024-02-08 22:50:00
U048658,,Bangalore ,android,,2024-03-19 23:49:00
U030444,,mumbai,iOS,,2024-03-10 18:33:00
U011965,2024-02-14,Delhi,,true,2024-04-25 09:36:00
U007919,,Chennai,Android,false,2024-05-16 17:08:00
U027542,2024-02-30,Bangalore ,Android,,2024-05-05 22:58:00
U027613,05-02-2024,Mumbai,iOS,,2024-04-17 14:04:00
U004661,,Chennai,iOS,,2024-04-03 09:54:00
U049613,,mumbai,android,,2024-04-04 13:16:00
U045647,,delhi,Android,,2024-04-12 01:56:00
U023073,18-01-2024,mumbai,iOS,false,2024-02-03 04:16:00
U005874,,DELHI,,,2024-03-19 10:10:00
U041608,,delhi,iOS,true,2024-02-17 20:58:00
U024919,2024-02-30,DELHI,Android,false,2024-04-22 02:04:00
U035831,29-02-2024,Chennai,,true,2024-05-08 15:16:00
U025444,2024-01-27,delhi,,true,2024-02-26 12:08:00
U013672,01-03-2024,,,false,2024-05-06 13:10:00
U041737,,DELHI,iOS,,2024-01-04 00:46:00
U049013,2024-01-29,Chennai,android,true,2024-01-29 22:30:00
U012187,,Bangalore ,android,false,2024-03-05 04:41:00
U027564,2024-03-11,Delhi,android,false,2024-02-14 09:17:00
U019180,,Mumbai,Android,,2024-04-21 09:56:00
U046094,2024-02-26,Chennai,,,2024-02-27 12:34:00
U025413,,,,true,2024-03-16 01:35:00
U043967,,Delhi,iOS,,2024-02-09 17:41:00
U043202,2024-03-07,Bangalore ,iOS,true,2024-01-21 15:08:00
U013813,,,Android,true,2024-04-05 16:45:00
U039501,,delhi,iOS,false,2024-04-03 09:12:00
U020748,26-03-2024,Chennai,,true,2024-04-05 04:23:00
U046713,,delhi,Android,true,2024-01-13 10:56:00
U025387,,DELHI,Android,true,2024-04-28 07:00:00
U041028,2024-01-20,,Android,,2024-04-11 10:26:00
U014142,10-03-2024,Chennai,iOS,true,2024-01-25 13:36:00
U014928,,delhi,,false,2024-05-11 02:14:00
U029347,,Bangalore ,,false,2024-04-05 22:51:00
U049946,,mumbai,android,false,2024-05-16 15:58:00
U024483,,Delhi,Android,false,2024-01-22 17:43:00
U007430,30-01-2024,delhi,Android,false,2024-01-23 22:53:00
U026930,2024-03-01,Mumbai,,true,2024-01-18 16:13:00
U017257,,Mumbai,Android,true,2024-03-10 13:07:00
U027596,2024/02/16,mumbai,Android,true,2024-03-25 15:38:00
U027172,2024/01/02,Chennai,Android,false,2024-02-01 05:34:00
U022768,15-01-2024,DELHI,Android,false,2024-03-24 00:01:00
U016089,2024-03-05,Delhi,iOS,,2024-04-19 05:36:00
U009433,09-01-2024,mumbai,Android,,2024-02-09 11:13:00
U034875,2024-03-10,DELHI,Android,true,2024-05-04 04:49:00
U028590,2024-03-23,Chennai,iOS,,2024-02-10 03:04:00
U011679,,mumbai,android,,2024-03-02 03:58:00
U038778,16-01-2024,Chennai,Android,true,2024-02-14 02:13:00
U002183,2024-02-17,Mumbai,,,2024-03-16 18:43:00
U037236,2024-02-23,delhi,android,true,2024-05-14 06:52:00
U035262,2024-01-22,mumbai,iOS,false,2024-01-01 17:21:00
U040571,2024-01-17,Chennai,Android,false,2024-01-09 10:41:00
U019304,19-01-2024,DELHI,,,2024-03-22 00:10:00
U033185,,Delhi,iOS,false,2024-02-29 20:23:00
U041038,,delhi,android,,2024-02-05 06:57:00
U049041,2024/02/11,mumbai,android,false,2024-03-16 07:44:00
U024767,,delhi,iOS,true,2024-05-17 13:29:00
U001851,2024/01/24,mumbai,,,2024-04-20 16:56:00
U025115,2024/03/04,delhi,iOS,true,2024-03-28 07:53:00
U029510,28-01-2024,delhi,Android,,2024-01-15 09:56:00
U043486,26-01-2024,Chennai,android,false,2024-04-04 20:14:00
U043710,2024/01/26,delhi,Android,,2024-04-29 07:16:00
U022016,2024-01-04,DELHI,android,,2024-05-09 23:57:00
U026298,2024-01-24,DELHI,,true,2024-03-21 10:14:00
U022847,2024/02/28,Bangalore ,Android,,2024-01-20 23:04:00
U036123,,DELHI,,,2024-05-07 11:47:00
U020499,2024/02/26,Mumbai,iOS,true,2024-03-03 07:03:00
U032740,2024/01/22,Bangalore ,Android,true,2024-02-06 23:04:00
U007719,2024/03/13,Bangalore ,iOS,true,2024-02-14 05:00:00
U023475,,,iOS,true,2024-02-18 03:22:00
U048461,2024/01/04,Delhi,android,,2024-02-29 12:36:00
U016929,2024-02-08,,iOS,,2024-04-20 16:36:00
U034636,2024/03/20,delhi,,true,2024-05-01 17:10:00
U032492,19-02-2024,mumbai,,false,2024-02-17 16:31:00
U042589,,Delhi,Android,false,2024-01-27 08:01:00
U042618,,Mumbai,iOS,true,2024-04-16 23:58:00
U042968,2024-01-15,mumbai,,,2024-04-01 21:51:00
U019001,2024-03-30,mumbai,Android,false,2024-04-24 00:33:00
U015834,2024-03-03,Bangalore ,Android,true,2024-03-21 19:51:00
U035936,2024-02-30,Chennai,Android,false,2024-03-20 23:50:00
U037971,,Mumbai,,,2024-04-26 03:56:00
U043620,2024-03-01,Mumbai,,,2024-04-17 12:10:00
U001795,2024-01-07,delhi,Android,false,2024-04-22 16:07:00
U003422,04-01-2024,Mumbai,iOS,true,2024-03-03 19:28:00
U031559,2024/03/29,mumbai,android,false,2024-03-28 13:25:00
U046047,17-01-2024,Chennai,Android,true,2024-01-07 08:26:00
U049872,2024/01/18,Chennai,android,false,2024-03-17 07:34:00
U037339,2024/01/24,DELHI,android,true,2024-01-10 11:50:00
U021699,2024/01/13,Chennai,,true,2024-04-26 02:14:00
U004923,,delhi,iOS,true,2024-03-05 16:41:00
